event_id,energy_segment_0,zcr_segment_0,centroid_segment_0,energy_segment_1,zcr_segment_1,centroid_segment_1,energy_segment_2,zcr_segment_2,centroid_segment_2,energy_segment_3,zcr_segment_3,centroid_segment_3,energy_segment_4,zcr_segment_4,centroid_segment_4,envelope_mean,envelope_std,envelope_max,envelope_skew,hours_to_event
12,25.49435379269405,199.42064533898696,2172.026960781733,0.9265545895311562,595.3127045313839,2174.1708696230635,2.1813469463126745,314.1112407719791,1551.0849667871853,0.46281965686831955,508.98989453994926,1756.1473135256276,3.9353208680308684,541.6065406937288,2537.166502385122,0.5853029793752701,0.14033104225337845,0.8212128845683772,0.2952488104584299,11.967969106150441
13,4.921302917942186,704.0987893757977,2248.2000588669707,3.165604432088257,303.67694013213315,3037.5325196742706,17.64557865240934,47.073176626876204,2590.0640868707637,4.4122699952987015,527.5774317130542,2572.1465342799693,3.298028401342492,770.076677226628,1306.0657247720992,0.3287329518911785,0.11564841971600455,0.5566854349115897,0.3732820969012375,35.218059316748125
14,7.82407083207746,685.8419529409156,2381.930175816711,1.5189814782062885,531.4489122911939,1973.4465991515447,16.204835957747314,426.2545721551929,1724.5090982308752,0.7747586881130901,621.0683894955965,2084.007670266264,43.3414633958732,353.9680700443297,2472.6057673057417,0.06639173187790935,0.2576237879890438,0.7269118196525932,0.11875267598212386,38.39799708548127
15,14.794837762415114,571.4536654034329,2250.415795502106,2.2153944050588597,575.820523874994,1560.76309932897,0.05537420375935475,659.031486124832,2371.22945679631,16.89896777486126,913.9490058366616,1681.206228962018,12.270959073870447,558.862395076815,2108.341559482143,0.12057217986599729,0.26709723112865924,0.6699872670667214,0.4823253424947208,40.583898825754964
16,13.05662908787999,423.6554561438752,1848.3249662614328,14.752145260435135,496.16385317120086,1890.5668741321872,0.7692926551379635,234.63861426663226,2383.121487520255,4.438926724162325,395.79303033664127,1479.903140092051,1.2315010460444966,438.6076342830344,2972.5975371384666,0.03333208560901886,0.1325304436379801,0.2458141878798149,0.9421379452031529,28.003371073247003
17,19.885295716582227,421.3867403098111,1089.456965352752,9.763011917123741,522.8532308050583,1701.1661583725713,4.01818801251301,376.6370101426699,2185.1059449708705,0.6566806580478289,668.1546000986707,2292.157083217655,3.7248835041035373,500.03105973772955,1949.7621397141475,0.4270026152863628,0.27086919655654307,0.8434525444515177,0.6609866781464652,28.88885938053041
18,3.9331421318413136,498.60495182920783,1971.3046484992287,13.078757839577408,450.8157925230623,2205.275042663808,10.148893589260199,523.2786025788469,1884.4652612711598,21.822519124015148,623.7647397001452,2696.590628967453,6.390661333763098,369.930467643365,2419.6745571158012,0.48646953692145284,0.23735355911943393,0.9077481445057258,0.9380834002376847,8.451324451488057
19,1.273723936155019,401.2825266387115,2436.4121755028173,12.491263443165995,454.4410956835003,1516.9216383147914,14.303927530768641,298.11936147901775,1960.3057877971485,8.238874948858289,377.11132104177534,1849.7670256396482,14.738899667213644,428.56686896830115,1497.199312155267,0.3523491172825482,0.20401653664331676,0.767916871605726,0.676479417957996,17.49103958784639
20,6.808147315102779,631.1583771069091,2180.0820919728835,7.39678838777267,539.3841993502888,1731.1771211100918,5.578141939084274,529.0384867051316,2327.7019149251187,0.2574777399011373,627.6346943251958,1464.9042185528342,1.1416743519186583,479.3942317400905,2859.5203064209104,0.84941369288903,0.26605003855627696,1.5402906418934403,0.7054958686705384,19.210779477882856
21,0.3193368129305382,558.5697274893334,1551.8336707039691,10.117295509275495,484.5167370601256,2109.651168600218,3.7739670879509983,539.8043524099443,2395.929655194034,7.104371771341901,412.58620135826266,1714.6797848999436,23.812655298459756,134.17742625853566,2426.2343217164753,0.9866724052564321,0.18384984986379316,1.2311477872543486,0.8948157375490048,21.323965858430494
22,2.8673882298329834,479.85812567205437,1385.4082010997918,5.282819748826726,713.412220414991,2726.0588495912803,14.087491475385834,638.9323103362389,2007.0746324828792,2.5980515691739403,644.8096226886756,1701.7942960155601,0.8010427855017637,685.4196082709327,1850.4091137862827,0.4780675354088564,0.13879879124467945,0.733469367508593,0.5754526518684453,23.555586655937034
23,3.4214030388705705,513.2986386442157,2404.45963469636,1.7580835850006284,529.5973561108393,1707.7723540747809,26.549500858806248,407.35221568484747,1625.3211552886112,16.508870804845696,452.5890715959425,1889.231701208131,10.03494190520531,592.3656724656712,1411.5189436150158,0.006419271113789438,0.15697053532212274,0.33168655225957006,0.4625545356986239,19.86630561187091
24,20.51519730520813,680.5826655753224,2910.271953970908,16.279689407405563,479.08305864785007,1716.8027043926384,2.0649547635863907,432.4716102722883,2415.8083930902017,22.308134052355612,500.0791938284896,2104.735041823886,7.75099901966172,590.1810123393673,1507.732974759016,0.5940983778317365,0.20103280365866294,0.8118464793732594,0.7065315033244024,25.883925072316377
25,16.47348291303566,283.42177757996876,1997.0226453936352,22.642426492862313,155.5728570294143,2392.001389655374,3.8273071641831846,417.4194725762625,1905.8693324568467,1.1659216012385083,316.89313611287616,2596.556472925514,2.5868674613938136,423.77897035290334,2510.757696390932,0.27064174287696335,0.20626615853463515,0.5972025021519595,0.790768047424377,22.981210833781027
26,5.570576927486144,477.8329521773793,2459.4574273291646,17.03829726638945,432.012738646548,1770.1716138635015,19.713449718798334,717.8701301706118,1460.0787761092565,0.06976409181650647,549.011714690348,1693.2061973186028,7.148761593385558,545.0711539416243,2098.12047033336,0.41684582022138716,0.2611161652882467,0.8503132066382112,0.4040070714575582,22.122340766351527
27,5.402733209186713,593.3310716065102,2272.893356766178,2.5116733827582447,329.1750323328846,914.2142976197763,1.276803915456468,655.8667681130403,1995.9433991941248,4.119085798624324,488.635357019681,2079.044612661592,28.631211226911496,600.5720925861818,1861.2278718422242,0.5235993586339748,0.25827054473046684,0.9373525970730677,0.3556861835319941,9.763424940136112
28,3.903838028814744,339.22141504397666,2645.6369195079396,7.314528057601519,266.93618509759034,2210.8900371254354,12.14086976880855,622.6834487037543,2655.0959540404483,4.519744989669624,556.4614289146275,1892.0197398248838,35.677981382917,364.6922668463734,2468.7387462534625,0.21557350220310886,0.21627331144091497,0.6688704187512999,0.527771206486176,6.369438587920564
29,32.82009864541398,369.55053780879587,2817.5331972637596,2.9006129499220528,668.8152176622154,2655.8467246363307,6.876592784638472,321.5882160699008,1453.9292032856333,3.5793046007904676,746.4009429883945,1873.1619612288096,3.352496763810817,364.9068898028197,1827.417647275102,1.2450510926500653,0.2561570966730953,1.7368010442897828,0.6662997733863324,21.51760453114739
30,0.37584477765522534,595.7587888412575,2244.627267538164,9.404920709825932,450.7072286376523,2343.1767775072667,6.985196328296385,590.4781146623515,1580.553662987132,0.5285108738039248,418.3828996828711,2033.9192569584688,3.2662592101036934,475.58106408915586,990.0363339219318,0.07192067430597429,0.1383546916587342,0.3102168388695694,0.6596182097323123,14.108642409501202
31,23.888609510893403,506.13787630935815,2720.972502900945,2.7386055214207703,349.6718816327791,1743.8128796616531,1.5653086098546976,611.1236518130189,2027.9319699222485,6.722721094736363,423.0179650292622,1845.1751430059694,42.4403698261526,465.7100126989972,2573.0137875067076,0.5566271923601471,0.11001290541865888,0.8001937091762927,0.21516647996248017,9.879450722311388
32,2.7714481355972618,350.84759380872316,581.2467793013104,11.151550102972934,115.6499511807034,1991.6948288370454,14.338876262394628,471.34583560997464,1947.090621251151,2.713331723358058,861.8923132419374,1773.1818062041586,13.027489284923162,617.6906431847036,2863.1132728178163,0.0021845553176015517,0.27472676452694,0.788325455480044,0.8823212134126643,29.674688607186713
33,4.58522799264304,497.1109430398408,1556.3352705721145,10.005037477317714,460.5663756187598,2385.8980886178306,10.038378271376383,503.36988392180695,2178.1263943530416,7.673852499523488,582.0678672762815,2630.759626267758,0.9462915881162095,322.8780777036733,1666.4054576112474,1.2928130121458528,0.11511089875255393,1.6173829551150227,0.3717670141206299,16.83551517903388
34,18.03644794246297,667.1482542003308,1633.5155504381205,3.8681029366739663,607.3071973161866,2548.034953738699,2.0643210660755655,607.7278588561902,2212.6606541650553,0.416297597943452,565.7713608214591,1227.5313266616208,8.937784045945834,502.9424986540985,1730.3474927683649,0.0596757074065457,0.14933768594879945,0.2147799357804137,0.44698700062228414,48.879610789544664
35,11.318517342673488,600.929185395023,2193.1913269240304,0.1672694755847062,588.7721200612067,2418.8821107732947,7.176305845494884,446.8938933588464,1660.3846734035224,2.5682414705495766,413.9597340654649,542.8720050915294,10.36124341547692,515.278444289298,2261.6115928685167,0.04984621048736349,0.2390637899248769,0.5969523220010441,0.31946912800243604,28.215989176528158
36,1.9160422253913376,732.3530227242782,1389.8396550280122,11.742125275677191,314.13393865191483,991.3306009387943,4.8895870098110175,279.87121013713397,583.8370375079296,27.60343817804307,524.7141261854775,2406.9904300988705,1.4794441343927893,507.6331552784027,2064.3087252024834,0.20248833849421644,0.18188958752546183,0.5500772221453215,1.0396657671874174,10.353848415295047
37,4.171324339951718,526.0012496555612,1887.1718096438742,1.2044428503699642,536.592979686275,2694.512181481381,25.861903971507235,466.5196618047792,2318.6623415115364,20.983337071609938,723.4795157903123,2808.1500213609584,2.9832737006148893,259.86440322852263,1303.6322639165019,0.23385615698859616,0.2752627939831017,0.8057359915440616,0.5484141340575934,30.716131663464747
38,10.787627390439145,375.7254462829631,1982.7246880230182,16.994840726392212,484.5117859776429,1191.6433125259928,8.10132360686508,253.5216783268749,1885.3088340722663,7.54279410193946,473.62183933518935,1875.6920731166613,2.7687704543790312,749.2205248592027,2313.3068186315354,0.12059016542466953,0.1595959589324539,0.4079999019572025,0.329804983863687,26.334673954880213
39,0.9772614047494073,503.1329732443943,2022.7819405709492,22.75123225194523,534.6051358578026,2311.703569139958,23.06774427648427,310.97528522411295,2351.720066569447,10.026699194828847,407.54578879407836,3077.464338691571,4.140465098113239,443.72054295140947,1842.3516723569378,0.43988498029571954,0.10237426933387186,0.6506525439968,0.6727847099924892,9.850747684309617
40,4.295676158116439,452.3427354865649,1529.4886496668105,12.944654297271182,692.2465692505652,2123.0418076582046,22.740973491072523,583.6536591087687,1598.8599864302282,21.811325693966133,333.2813064594452,2740.9803842182682,15.135621919309033,536.9757167648007,1858.3909805273838,0.2925179142000405,0.16013112811214883,0.6249026889931057,0.6538271558620066,11.977008880334477
41,10.273106935677049,574.7332622745178,1717.2118160630048,0.8789172619608405,671.02235577819,1764.342139424441,1.7629421468341149,737.081102985256,2359.2087117358205,22.882305001775055,347.73587122581966,1921.1265083842575,9.324939469655895,378.3713733184493,1679.1665899348088,0.017386615242656688,0.21561500983696633,0.38620129048863083,0.4624545952840232,30.37346977158803
42,0.09239605610994409,311.36332116280755,2832.6759588117657,1.0699690143594933,464.8970211339528,1571.915079669125,10.891623872902409,569.9537561669501,2017.7830370164968,0.050744370517970025,648.1001774883653,2326.1530758051153,1.7531581610419904,488.6073464536216,1184.3324447914633,0.19257546925904337,0.17518767508065866,0.46443454605973844,0.6681213425566767,3.535791846320096
43,7.956978461389317,452.0228715117734,2240.1302507029623,11.773152866548127,522.763698837311,1472.4461622597753,10.554414821352488,374.72856475549656,2411.3913904170013,2.539498673080245,813.430808254216,1518.674494040512,12.454172888985388,258.85084593229124,2346.38451592443,0.8315061495128695,0.20697455115175106,1.1990209580594233,0.3349416078338271,1.9483527205196312
44,2.7082375905280593,527.7110868343586,2552.9165331473564,3.9363490891808444,803.540932884446,2430.7182628164023,13.723575516657906,501.0199766839997,2125.658324119051,10.48773814302768,471.49414474977584,1884.3495285351503,18.91956077463401,446.3831865784359,1711.790211832578,0.585110326960267,0.2753196237670037,1.1679976607713602,0.40141634501014956,19.905967605130616
45,10.718132881697624,472.94124773563885,2735.517345408552,8.400443055872573,705.9272712014795,1650.2523899161783,0.9835706144841049,168.22071330057395,1481.466963215002,4.584163072070201,730.0150551944488,2332.6844675164148,3.0816014785883117,286.40642713247826,1601.9315984067523,0.6452573341041038,0.2824970108460737,1.2948586938130204,0.0979566690867874,19.42209846984162
46,2.7970020366242125,460.0021506148378,1524.9682512669365,36.12309406162926,435.61333695520074,1278.1978689151174,4.993874970400237,588.282990465608,1758.5450802697412,22.26055211248523,260.2813472174379,1958.6424880517534,9.973343857364831,569.3258999122914,2121.5458638303494,0.5988577512073968,0.15319481293082243,0.9706116955432079,0.23520978315608743,22.18540750043028
47,15.838252526883998,803.6464434930278,2475.6531221497416,6.984353243887704,295.5238993110784,2263.4489618328967,8.60155902641585,528.4559251415593,1904.56389022341,6.782934333416934,400.7026733305087,1900.9021618101401,2.172148953252385,563.8830809289553,2255.0787344575915,0.18623742627103856,0.19242809465398014,0.5235455933111126,0.8615261611341372,21.019261639451248
48,12.817618030658037,502.87216661236283,2636.2850814642848,3.2957736836626292,403.77696364335355,2063.1570997416,0.24616481080688615,573.1808427306611,1765.4345728947956,10.36968786295274,770.6522164680115,1503.5669994572272,1.949335702248227,471.3644312409052,1277.3973677938873,0.05249358272349859,0.2098288030482902,0.5019305717245256,0.8282857255444629,26.82970648866864
49,28.21083147273303,607.9636913222273,2333.1348360217617,30.77562412788023,306.00905631932545,2288.9892618197787,24.635098846338416,356.5345434772987,2288.681762553331,4.622873964973667,570.8609416820566,1935.670276823972,0.15577315371944384,722.6174042803948,2703.4673729458755,0.1590480865477655,0.28982249137764937,0.8781705188817392,0.5131577297297925,43.21364364477523
50,26.355234573318896,553.3420023178489,1757.9407527075912,5.589382770530613,453.04129542152685,2477.6346186036026,34.00842016122056,499.8937108135031,1980.6285525052285,33.137354761302056,312.43883990454236,1695.8246176603311,19.17387017179419,590.677298953305,2296.2651536588805,0.8912570702028157,0.29972346383287696,1.6653820675678284,0.8325862894379675,16.731784768622216
51,3.487760681721603,632.3499593485113,2204.818059341997,4.862919320986936,432.18645007503795,2178.486379633463,19.047266524780795,429.49367783607477,2040.6392110280995,3.8114623143071706,539.8817344478073,1981.0534591415847,1.857186162957548,434.4920395939107,3194.1859964352193,1.9679221920177405,0.14708144976830534,2.2577584808145152,0.46798510267833904,4.315872359974999
52,8.137369920602278,490.08010780612665,2592.1283225980865,27.512934708070418,814.9582683749773,2361.413447492756,11.908255977579373,462.9461448881005,2055.899579101694,8.441123364356555,446.24897719681667,2503.5786002983345,1.022281973493229,402.8687291547261,2258.9973881957258,0.3404581564914727,0.24539597426916307,0.8041422270855374,0.4513179394864184,2.9731152218773595
53,9.545307155177177,611.6287957249905,2013.1023763870178,46.10569747846317,472.81637401728455,1848.2178373670424,1.5092058664226415,402.5940442517861,1959.541331168656,7.304953249815037,698.1956048409518,414.7871320609722,20.986086379007943,712.9404506770456,2105.300419648821,0.004873854927230898,0.17560621244663904,0.3728675812258963,0.5113021296931113,14.319305907610802
54,13.5003424835367,409.93646513919424,1755.76195994482,11.940744253016732,220.01900729590756,2796.334999141442,12.1228755622449,651.1270534755383,2009.672035405877,4.454923423149491,397.3055261359994,1405.5182902325191,3.475620842670952,618.5938398744153,1975.0599229359411,0.07543749911251595,0.10162163937724265,0.22026319876695066,0.4750156809352869,15.563309704936488
55,16.573745072597124,204.4844273432247,1476.9394574687478,16.613281990870288,633.8896007448964,2236.7037078562335,20.17950047367915,318.32421060788283,2145.4736821697425,24.446159618366362,609.6146178599787,2478.919815554134,7.160932369329037,502.1409601754651,1604.5591041527173,0.1943634203767241,0.10185050448718047,0.3882048161648436,0.4569607352879639,6.057261342366402
56,6.961843775511992,356.90908709050325,2017.0040481140734,16.009499323084874,438.9445530609829,1317.4891022866823,10.497190748878003,602.9477685435052,2350.7473909623573,12.10550648511517,515.8841679672852,2259.435590220061,15.88619474954205,587.6619470708727,2247.9025105137853,0.43206900490432376,0.19211320151245115,0.8878178463358755,0.7286796214299105,1.5356196829012496
57,22.07323476346767,796.4660876773228,2000.8095156784705,4.124824071376542,265.3637582433423,2207.3864453943957,4.7093678872755635,742.5818862452936,2802.169554154298,0.9869603918736056,515.6533906284819,1857.452871478993,8.634140266094347,365.18239275153076,2069.3225918550424,0.03903139265157167,0.1976669826008669,0.49781123388651777,0.5300271307912406,13.801663136258778
58,0.36604104210856997,300.4529561391515,1456.936850409295,6.266069481821096,471.631941383445,1565.8695192008338,7.822945856871259,638.2475167886689,2048.9066465466535,3.376306603145225,480.8676319433699,2551.9667733509536,8.936325301461753,726.6732395371021,1871.8595878742137,1.4354960692324368,0.10451393931468854,1.630400581861207,0.6424963528867609,50.770810849582496
59,0.30975062101474543,282.32364649226616,1882.041735343938,0.3806349928278938,498.1866578230918,1796.5573777478126,17.29351369538136,312.14098333803213,1732.6216645778384,4.4658502420774475,554.5447823937452,2147.485727854411,1.3588904129742798,633.033108514595,1251.3711774106778,0.2271310288617743,0.23738548335486048,0.7277435657716091,0.7062761050554662,25.54597895975542
60,7.386535882790156,436.88573094784203,2640.469788333364,14.696479404457353,109.36792150592987,1667.2888509352697,2.4311800342990337,529.8422220194742,2360.951742719071,9.752196186564928,565.5107827600265,1365.0007013030622,0.8921102898989729,560.6442132442546,2334.4200652731092,1.2185397198397252,0.15880067771899062,1.4706635588180277,0.5776371591309467,22.311831189060953
61,0.530650959103094,685.3673287733232,2335.9723039072487,7.57908940625521,339.3419480526427,2192.101036002948,7.779104426947422,602.0324158175674,1502.785739100104,10.145374482046158,678.8761268716962,2124.7740947990387,12.949605629166843,233.2118623990225,1408.4719076328056,0.7582511902947734,0.2119786203071899,1.2567710783979942,0.3059457348183522,15.502184491648764
62,37.23557008699993,547.9477738878466,1873.6183724519074,7.262911192303562,424.3730253488493,2514.706550477663,3.900197141059788,487.77159903475314,2398.350963535371,15.856539797326864,552.1514725307504,2007.5914712702165,3.158514654361373,426.91571538296716,1512.596712038579,0.7041417244215452,0.16018381463308376,1.01827648643743,0.22942682220719224,14.136654340997913
63,5.779834312733013,398.64378812575825,2322.7938560870966,0.817051685836699,505.1228626232037,2009.6906188490127,0.2567760954147438,336.9131091705796,839.8422008847883,32.87379923268602,337.1262306672222,2391.314913158259,18.077676421150628,601.9059924434755,1987.883583065154,0.4666161920549498,0.13342686297386144,0.7150602497362233,0.529756126961461,26.200216327540364
64,11.906427327993416,327.6808947262016,2601.225623991536,5.258596444651419,599.9468751363818,1452.3647405785978,1.9030653614210875,569.3886939280927,411.64809340199963,1.7012074157285415,241.12899068141047,2139.5419291725925,2.880059891265836,398.3653021496517,2145.7818383409863,0.4927987241399275,0.18143474771977505,0.8228535831065611,0.4657487390350131,6.584215465215545
65,7.967906483133146,679.1164104571059,1154.6641861967742,12.538492877767757,352.82517032904775,1510.7502270666969,10.793903496967985,430.3393606535918,3377.608871859951,3.2841226138899593,569.3091339877844,1847.1946929230983,30.981034985563063,617.5085763923893,2365.479488188108,0.5080600021288804,0.14645467295810016,0.7963637976911362,0.5174782857840243,60.8121364179501
66,13.390174048752264,462.2691670933256,1674.670086315808,8.082304819313313,410.37347079625374,954.8485505734216,9.460304720374351,713.3554792547761,1914.8708766020472,5.440378655320513,760.8349495696368,1867.1977198569475,2.846612922740635,646.8287076172693,1800.0608806658142,0.4954012599250783,0.2069601953838336,0.8629752282411607,0.4967891921502828,7.0408865504445215
67,4.400141293231124,512.7977213847536,1942.6795822468039,14.181818477567132,378.76014175386103,2132.1341358228183,0.14498079720804277,375.4333390165152,1924.9415243730966,1.2338039223997606,578.3771157898636,1367.996916026318,0.4709437695252053,562.7597331333026,2243.0923957809696,0.40341358294895424,0.139765706057296,0.7289379081203415,1.0167147320333134,29.234059616556678
68,0.4158145191729243,710.2397889419644,1025.3141223387884,19.342030336156586,597.5675138804208,974.8212713578998,12.162406117006883,274.5379547360273,2369.590247350784,6.427845944128924,657.7921426584378,2253.5101360676786,1.0295691844781325,350.29090590283806,1971.302317462982,2.149358394325175,0.20168119532892542,2.512860155754145,0.2339547488717324,6.482435749882026
69,6.7651796579723324,442.40430920714726,1302.275747622464,6.414503320943712,537.5300309377542,1646.0445296629623,1.90194712800225,799.3501234675946,1868.626626156748,5.688991313023238,966.4877834008041,1202.0530157129433,5.083366145832069,591.0084588704274,1630.4856709883836,0.6589265467304805,0.1314757029737735,1.0265959898466184,0.10201074603577504,20.249921440231265
70,9.567224329131346,472.5205071919418,2326.16516908834,10.08114536040912,580.1758472720826,2713.652682144608,0.4636232402053473,633.1483138810754,1790.2826236707247,4.693840046550616,451.8998561664213,2378.2441771580493,9.831249947827285,769.2817033868483,1042.9699647062662,0.7501715628100968,0.23419494189715698,1.390133890969374,0.566475366703922,28.733999672068613
71,6.9943945260778975,534.5106138787103,2329.7256205568056,19.413494531754388,574.6614633637091,1598.0257926362594,10.749747640549979,599.8886378081692,2153.672808353985,1.7785286876730733,563.2379915921683,1876.1237908801454,0.7318243625624083,625.8410750704418,2660.207004891917,1.0296736552508228,0.2507875368882848,1.419454731102694,0.42471548908236095,3.8248508905326752
72,10.28394147108891,407.41202201796153,1562.7821758300408,0.2686907266739443,416.2547369080954,2313.8031487809158,8.813473778072908,334.97686505424576,1860.2462683517333,28.172554553871517,565.9251845930339,1920.8472609951682,8.567824455775444,616.8404755268172,1908.0730534203951,0.12144343892208617,0.12207884684998677,0.3698558410382834,0.5632135739459903,8.724856385952693
73,4.913006922239073,568.6659299227829,1577.1634477529435,10.30827157844982,751.1738650021306,1992.9505170466641,6.129559740510913,499.16059717564303,1968.6758889390892,7.888143605763202,600.3112483388769,2120.620124203365,28.38127146232999,336.24486857910284,2042.2525728464313,0.04376256852271585,0.19356048240746782,0.367912828583928,0.6167766044568003,8.751050107122245
74,4.879275273501872,441.9350446288398,2398.997274806118,32.49091861506754,604.3306636348666,2461.754308023684,23.57576183769919,627.3653166114716,1474.6883390860994,2.1789626094045,455.9049578503727,2434.3862502953857,0.7188415530315702,489.26011222129,1406.8317864450728,0.3297541203938545,0.11417434013097472,0.5394554156645786,0.7568209390357795,15.908292171569656
75,1.0622533548163022,272.3189379978786,2293.9279440688674,0.18389887847233705,446.4456198790086,2309.8693923514343,0.9920501165575414,633.557474527968,1044.341554168748,11.488748725771671,586.2807524159849,2046.4896232647047,0.7384962694642703,575.0998582071815,1765.7519433198422,0.3608563546183731,0.21963648910840047,1.0200324021790381,0.19855483592321232,22.41639707115796
76,3.841571882948685,507.466053077144,1620.6173710323126,18.635260400972772,501.05947379422645,2675.4261653495028,0.2354700318071151,400.95182907898294,1673.1604296812905,16.845305061859584,604.8242630303803,1596.8115354409751,3.3108346683962946,563.1459416584084,2037.8474700025467,0.883577664275363,0.15288085958592906,1.1658284921308582,0.3886564204285674,54.766274139065374
77,1.2575011982910764,573.8028271989199,2342.7948731492083,11.931554084399135,421.09477359986295,1929.1757069949365,9.913991764332202,176.99856201931334,2583.185272834626,20.994158140869466,664.5729067630543,2265.487830982045,13.282935787644004,428.1743815987394,910.8943401342849,0.2932989072865028,0.20552489136774155,0.7413663985910712,0.5857522517761528,11.820204386144589
78,16.269958059939782,370.58363539353195,1735.266518246496,3.3133386230673856,604.021836787099,1719.0789503241504,1.9533329604044698,441.19810401213056,2239.680476714711,13.887563960054248,658.9904576069932,687.5914718129441,16.442091832434194,592.5508924365047,3274.504854358861,0.4229779104642703,0.20349220187685824,0.885039645238274,0.6540927191374453,52.01371131225754
79,46.5700489014023,602.5353984800716,2265.5130474471052,5.32079354152605,295.10664331991984,2074.4384019588456,4.652439119617327,681.7915978079601,2590.7838582095733,14.97954503343587,539.1875796850784,3171.827026406312,4.1673367093075315,444.6084291130695,2435.3733222942014,0.3744049387266215,0.28487086923876004,0.8016215976415737,0.9386899100576771,24.544684780390806
80,26.701379243993266,521.5082701013376,2474.40654823581,19.548391571662492,233.56471506525202,2065.345012232191,5.603556094421597,561.2979217221007,1929.2371233165259,13.89784716495461,345.59427377268923,1762.1022779975494,14.04632986855017,297.09945712346985,1586.944004142729,0.01947582223159744,0.20981664451374457,0.34940247966937266,0.6911407942227734,6.935767023618453
